Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Gata1	Fcer1g	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Pura	Fcer1g	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ltf	Fcgr4	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ltf	Fcer1g	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Bcl3	Myo1g	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Ap3b1	Myo1g	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Irf1	Myo1g	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
E2f6	Fcgr1	regulates via factorbook-PU1	factorbook-PU1	6.1267	mm9
Rela	Fcgr1	regulates via encode-UW.Motif.0052	encode-UW.Motif.0052	5.91335	mm9
Bcl3	Fcgr1	regulates via encode-UW.Motif.0052	encode-UW.Motif.0052	5.91335	mm9
Stat1	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf8	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf7	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf5	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf2	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf1	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Pura	Fcgr1	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Ets1	Fcgr1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Fli1	Fcgr1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Elf4	Fcgr1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Ets2	Fcgr1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Ehf	Fcgr1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Bptf	Fcgr1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Irf2	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Irf1	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Irf5	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Irf7	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Irf8	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Irf9	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Stat1	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Stat2	Fcgr4	regulates via jaspar-MA0051.1	jaspar-MA0051.1	5.27422	mm9
Stat1	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Stat2	Fcgr1	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Stat2	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf8	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf7	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf1	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf2	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf5	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf9	Fcgr1	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf9	Fcer1g	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Fli1	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets1	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Gata1	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx2	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Pura	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Nr3c1	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Bptf	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx3	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx2	Fcgr4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Fli1	Fcgr4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Fcgr4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Bptf	Fcgr4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Runx3	Fcgr4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Stat3	Fcgr1	regulates via homer-M00186	homer-M00186	4.14282	mm9
Stat6	Fcgr1	regulates via homer-M00186	homer-M00186	4.14282	mm9
Runx1	Fcgr4	regulates via homer-M00051	homer-M00051	4.08002	mm9
E2f6	Fcgr4	regulates via transfac_pro-M01203	transfac_pro-M01203	4.01167	mm9
Elf4	Fcgr4	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Nr3c1	Fcgr4	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Fcer1g	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Fcer1g	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Fli1	Fcer1g	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Nfatc3	Fcer1g	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Yy1	Fcer1g	regulates via tfdimers-MD00012	tfdimers-MD00012	3.4492	mm9
Nlk	Myo1g	regulates via yetfasco-1006	yetfasco-1006	3.3162	mm9
Smad3	Myo1g	regulates via transfac_pro-M00792	transfac_pro-M00792	3.23493	mm9
Sox10	Fcer1g	regulates via tfdimers-MD00329	tfdimers-MD00329	3.06406	mm9
Thra	Fcer1g	regulates via tfdimers-MD00329	tfdimers-MD00329	3.06406	mm9
