Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Ets2	Cndp2	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Ehf	Cndp2	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
E2f6	Plbd1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
E2f6	Cndp2	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Pura	Cndp2	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Bptf	Plbd1	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Bptf	Cndp2	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Gata1	Cndp2	regulates via homer-M00049	homer-M00049	4.70714	mm9
Runx2	Cndp2	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Nr3c1	Cndp2	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx3	Cndp2	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Nfatc3	Hk3	regulates via transfac_pro-M02076	transfac_pro-M02076	4.53997	mm9
Runx2	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Runx2	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets1	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets1	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Fli1	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Fli1	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Bptf	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Bptf	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Runx3	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Runx3	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets1	Ddost	regulates via homer-M00053	homer-M00053	3.90269	mm9
Ets2	Ddost	regulates via homer-M00053	homer-M00053	3.90269	mm9
Fli1	Ddost	regulates via homer-M00053	homer-M00053	3.90269	mm9
Elf4	Hk3	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Gata1	Hk3	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Nr3c1	Hk3	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Stat1	Plbd1	regulates via tfdimers-MD00012	tfdimers-MD00012	3.4492	mm9
Elf4	Ddost	regulates via transfac_pro-M02063	transfac_pro-M02063	3.35869	mm9
Ehf	Ddost	regulates via transfac_pro-M02063	transfac_pro-M02063	3.35869	mm9
Smad3	Plbd1	regulates via transfac_pro-M00792	transfac_pro-M00792	3.23493	mm9
Smad3	Pgd	regulates via transfac_pro-M00792	transfac_pro-M00792	3.23493	mm9
Ltf	Cndp2	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
Myf6	Cndp2	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
Tfeb	Cndp2	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
Mxd4	Cndp2	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
