Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Rela	Tlr2	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Nfkbia	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Il1b	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Tnf	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Laptm5	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Tlr7	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Tlr2	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Ap3b1	Nfkbia	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Ap3b1	Il1b	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Ap3b1	Tnf	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Ap3b1	Laptm5	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Ap3b1	Tlr7	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Ap3b1	Tlr2	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Stat6	Nfkbia	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Stat6	Il1b	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Stat6	Tnf	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Stat6	Laptm5	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Stat6	Tlr7	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Stat6	Tlr2	regulates via transfac_public-M00054	transfac_public-M00054	7.47607	mm9
Bcl3	Calr	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Rela	Calr	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Nfatc3	Nfkbia	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Nfatc3	Tlr2	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Nfatc3	Calr	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Nfatc3	Tnf	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Ap3b1	Calr	regulates via factorbook-NFKB1	factorbook-NFKB1	7.38741	mm9
Ehf	Laptm5	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ehf	Il1b	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ehf	Calr	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ets1	Laptm5	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ets1	Il1b	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ets1	Calr	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Gata1	Laptm5	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Gata1	Il1b	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Gata1	Calr	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ltf	Laptm5	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ltf	Il1b	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Ltf	Calr	regulates via jaspar-PB0058.1	jaspar-PB0058.1	6.82679	mm9
Stat6	Calr	regulates via homer-M00293	homer-M00293	6.81108	mm9
Yy1	Nfkbia	regulates via homer-M00293	homer-M00293	6.81108	mm9
Yy1	Tlr2	regulates via homer-M00293	homer-M00293	6.81108	mm9
Yy1	Tnf	regulates via homer-M00293	homer-M00293	6.81108	mm9
Yy1	Calr	regulates via homer-M00293	homer-M00293	6.81108	mm9
Irf1	Nfkbia	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Irf1	Laptm5	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Irf1	Il1b	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Irf1	Tlr7	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Irf1	Tnf	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
Irf1	Tlr2	regulates via transfac_pro-M03563	transfac_pro-M03563	6.39639	mm9
E2f6	Il1b	regulates via factorbook-PU1	factorbook-PU1	6.1267	mm9
E2f6	Laptm5	regulates via factorbook-PU1	factorbook-PU1	6.1267	mm9
E2f6	Calr	regulates via factorbook-PU1	factorbook-PU1	6.1267	mm9
Irf2	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf2	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf1	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf7	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf7	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf5	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf5	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf8	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf8	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf9	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf9	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat1	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat1	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat2	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat2	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Pura	Nmi	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Pura	Tlr2	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Pura	Tnf	regulates via swissregulon-SPI1.p2	swissregulon-SPI1.p2	5.7	mm9
Stat1	Tlr7	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Stat1	Il1b	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf8	Tlr7	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf8	Il1b	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf7	Tlr7	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf7	Il1b	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf5	Tlr7	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf5	Il1b	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf2	Tlr7	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Irf2	Il1b	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Pura	Tlr7	regulates via tfdimers-MD00336	tfdimers-MD00336	5.58178	mm9
Fli1	Laptm5	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Fli1	Il1b	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Elf4	Laptm5	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Elf4	Il1b	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Ets2	Laptm5	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Ets2	Il1b	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Bptf	Laptm5	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Bptf	Il1b	regulates via transfac_pro-M01204	transfac_pro-M01204	5.34903	mm9
Irf9	Il1b	regulates via jaspar-MA0050.1	jaspar-MA0050.1	5.14307	mm9
Stat2	Il1b	regulates via jaspar-MA0050.1	jaspar-MA0050.1	5.14307	mm9
Stat1	Nfkbia	regulates via homer-M00142	homer-M00142	4.76163	mm9
Stat1	Laptm5	regulates via homer-M00142	homer-M00142	4.76163	mm9
Stat2	Tlr7	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Irf9	Tlr7	regulates via factorbook-STAT2	factorbook-STAT2	4.70159	mm9
Runx2	Il1b	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx2	Laptm5	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Nr3c1	Il1b	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Nr3c1	Laptm5	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx3	Il1b	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx3	Laptm5	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Runx2	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets1	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Fli1	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Bptf	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Runx3	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Nfatc3	Nmi	regulates via taipale-AAAAAGMGGAAGTA-Spic-DBD	taipale-AAAAAGMGGAAGTA-Spic-DBD	4.3885	mm9
Tbp	Nmi	regulates via taipale-AAAAAGMGGAAGTA-Spic-DBD	taipale-AAAAAGMGGAAGTA-Spic-DBD	4.3885	mm9
Yy1	Nmi	regulates via taipale-AAAAAGMGGAAGTA-Spic-DBD	taipale-AAAAAGMGGAAGTA-Spic-DBD	4.3885	mm9
Nr1h3	Laptm5	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h3	Nfkbia	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Laptm5	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Nfkbia	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Thra	Laptm5	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Thra	Nfkbia	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Jun	Laptm5	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Jun	Nfkbia	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Stat3	Laptm5	regulates via homer-M00186	homer-M00186	4.14282	mm9
Stat2	Laptm5	regulates via homer-M00186	homer-M00186	4.14282	mm9
Runx1	Laptm5	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Tnf	regulates via homer-M00051	homer-M00051	4.08002	mm9
Ap3b1	Trem2	regulates via jaspar-MA0105.1	jaspar-MA0105.1	3.87221	mm9
Fli1	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Runx2	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Nr3c1	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Trem2	regulates via homer-M00046	homer-M00046	3.61452	mm9
Ets1	Trem2	regulates via homer-M00046	homer-M00046	3.61452	mm9
Fli1	Trem2	regulates via homer-M00046	homer-M00046	3.61452	mm9
Gata1	Trem2	regulates via homer-M00046	homer-M00046	3.61452	mm9
Irf2	Nfkbia	regulates via tfdimers-MD00192	tfdimers-MD00192	3.51478	mm9
Irf9	Nfkbia	regulates via tfdimers-MD00192	tfdimers-MD00192	3.51478	mm9
Irf8	Nfkbia	regulates via tfdimers-MD00192	tfdimers-MD00192	3.51478	mm9
Irf5	Nfkbia	regulates via tfdimers-MD00192	tfdimers-MD00192	3.51478	mm9
Irf7	Nfkbia	regulates via tfdimers-MD00192	tfdimers-MD00192	3.51478	mm9
Pura	Nfkbia	regulates via tfdimers-MD00192	tfdimers-MD00192	3.51478	mm9
Elf4	Tnf	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Ehf	Tnf	regulates via transfac_pro-M02075	transfac_pro-M02075	3.37901	mm9
Nlk	Trem2	regulates via yetfasco-1006	yetfasco-1006	3.3162	mm9
Smad3	Tnf	regulates via transfac_pro-M00792	transfac_pro-M00792	3.23493	mm9
Smad3	Il1b	regulates via transfac_pro-M00792	transfac_pro-M00792	3.23493	mm9
Cebpb	Il1b	regulates via transfac_pro-M01869	transfac_pro-M01869	3.22846	mm9
Cebpb	Tlr7	regulates via transfac_pro-M01869	transfac_pro-M01869	3.22846	mm9
Cebpd	Il1b	regulates via transfac_pro-M01869	transfac_pro-M01869	3.22846	mm9
Cebpd	Tlr7	regulates via transfac_pro-M01869	transfac_pro-M01869	3.22846	mm9
Cebpa	Il1b	regulates via transfac_pro-M01869	transfac_pro-M01869	3.22846	mm9
Cebpa	Tlr7	regulates via transfac_pro-M01869	transfac_pro-M01869	3.22846	mm9
Nfia	Tlr2	regulates via transfac_public-M00193	transfac_public-M00193	3.07145	mm9
Nfib	Tlr2	regulates via transfac_public-M00193	transfac_public-M00193	3.07145	mm9
Nfix	Tlr2	regulates via transfac_public-M00193	transfac_public-M00193	3.07145	mm9
Nfatc1	Tlr2	regulates via transfac_public-M00193	transfac_public-M00193	3.07145	mm9
Usf1	Tlr2	regulates via transfac_public-M00193	transfac_public-M00193	3.07145	mm9
Myf6	Il1b	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
Tfeb	Il1b	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
Mxd4	Il1b	regulates via transfac_pro-M01692	transfac_pro-M01692	3.04836	mm9
Stat6	Nmi	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
Stat3	Tlr7	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
Stat3	Il1b	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
Stat3	Nmi	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
