Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Irf9	Psme1	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Irf9	Psmb9	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat1	Psme1	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat1	Psmb9	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat2	Psme1	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Stat2	Psmb9	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Pura	Psme1	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Pura	Psmb9	regulates via swissregulon-IRF1-2-7.p3	swissregulon-IRF1-2-7.p3	5.83392	mm9
Pura	H2-Eb1	regulates via swissregulon-SPI1.p2	swissregulon-SPI1.p2	5.7	mm9
Rela	Cd52	regulates via transfac_pro-M01224	transfac_pro-M01224	4.95189	mm9
Ap3b1	Cd52	regulates via transfac_pro-M01224	transfac_pro-M01224	4.95189	mm9
Stat1	H2-Eb1	regulates via homer-M00142	homer-M00142	4.76163	mm9
Nfatc3	Ly6e	regulates via transfac_pro-M02076	transfac_pro-M02076	4.53997	mm9
Runx2	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets1	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Fli1	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Bptf	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Runx3	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Tbp	H2-Eb1	regulates via taipale-AAAAAGMGGAAGTA-Spic-DBD	taipale-AAAAAGMGGAAGTA-Spic-DBD	4.3885	mm9
Runx1	Slfn4	regulates via homer-M00051	homer-M00051	4.08002	mm9
Ehf	Cd52	regulates via transfac_pro-M01203	transfac_pro-M01203	4.01167	mm9
Ehf	H2-Eb1	regulates via transfac_pro-M01203	transfac_pro-M01203	4.01167	mm9
E2f6	H2-Eb1	regulates via transfac_pro-M01203	transfac_pro-M01203	4.01167	mm9
Bptf	Mpeg1	regulates via transfac_pro-M01203	transfac_pro-M01203	4.01167	mm9
Bptf	H2-Eb1	regulates via transfac_pro-M01203	transfac_pro-M01203	4.01167	mm9
Elf4	Cd52	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Gata1	Cd52	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Nr3c1	Cd52	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Mpeg1	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Elf4	Mpeg1	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Fli1	Mpeg1	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Ets2	H2-Eb1	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Ets1	H2-Eb1	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	H2-Eb1	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Fli1	H2-Eb1	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Stat1	Mpeg1	regulates via tfdimers-MD00012	tfdimers-MD00012	3.4492	mm9
Smad3	Cd52	regulates via transfac_pro-M00792	transfac_pro-M00792	3.23493	mm9
Stat6	Mpeg1	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
Stat2	Mpeg1	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
Stat3	Mpeg1	regulates via swissregulon-STAT2-4-6.p2	swissregulon-STAT2-4-6.p2	3.01234	mm9
